,PMID,pathNames,tagged_As
164,29953883,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
165,29953882,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
166,29953882,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
167,29953882,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
168,29953866,Clostridium botulinum C,motor
169,29953866,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
170,29953863,Brucella abortus B.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Clostridium botulinum E C.;Clostridium botulinum A C.;Chlamydophila psittaci C.;Variola major virus VMV;Marburgvirus MV;Salmonella enterica subsp. Enterica S.;Clostridium botulinum C.;Coxiella burnetii C.;Guanarito virus GV;Brucella canis B.;Salmonella enterica subsp. arizonae S.;Brucella sp. B.;Campylobacter jejuni C.;Kunjin virus KV;Lake Victoria marburgvirus LVMV;Brucella suis B.;Brucella melitensis B.;Francisella tularensis F.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEE,weaknesses
171,29953856,Clostridium botulinum E C.;Clostridium botulinum C.;Clostridium botulinum A C.;Francisella tularensis F,dry
172,29953856,Clostridium botulinum E C.;Clostridium botulinum A C.;Francisella tularensis F.;Marburgvirus MV;Clostridium botulinum C.;Yersinia pestis Y,mouth
173,29953856,Coxiella burnetii RSA 493 C,syndrome
174,29953856,Listeria monocytogenes str. 1/2a F6854 L.;Clostridium botulinum C C.;Listeria monocytogenes L.;Burkholderia pseudomallei B,salivation
175,29953856,Listeria monocytogenes str. 1/2a F6854 L.;Clostridium botulinum C C.;Listeria monocytogenes L.;Burkholderia pseudomallei B,salivation
176,29953856,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
177,29953856,Clostridium botulinum E C.;Clostridium botulinum C.;Clostridium botulinum A C.;Francisella tularensis F,dry
178,29953856,Clostridium botulinum E C.;Clostridium botulinum A C.;Francisella tularensis F.;Marburgvirus MV;Clostridium botulinum C.;Yersinia pestis Y,mouth
179,29953856,Listeria monocytogenes str. 1/2a F6854 L.;Clostridium botulinum C C.;Listeria monocytogenes L.;Burkholderia pseudomallei B,salivation
180,29953850,Coxiella burnetii RSA 493 C,syndrome
181,29953837,Rickettsia rickettsii R,White
182,29953837,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
183,29953834,West Nile virus  WNV;Listeria monocytogenes L,status
184,29953834,West Nile virus  WNV;Listeria monocytogenes L,status
185,29953834,West Nile virus  WNV;Listeria monocytogenes L,status
186,29953832,Rickettsia prowazekii R,coordination
187,29953832,Rickettsia prowazekii R,coordination
188,29953829,West Nile virus  WNV;Listeria monocytogenes L,status
189,29953819,West Nile virus  WNV;Clostridium perfringens C.;Listeria monocytogenes L,loss
190,29953813,Variola major virus VMV;Clostridium botulinum C.;Mycobacterium tuberculosis M,membranes
191,29953808,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
192,29953752,West Nile virus  WNV;Listeria monocytogenes L,status
193,29953752,West Nile virus  WNV;Listeria monocytogenes L,status
194,29953752,Variola major virus VM,lymphocyte
195,29953749,Dengue virus 4 DENV;Shigella S.;Dengue virus DENV;Escherichia coli O157:H7 E.;Dengue virus 1 DENV;Escherichia coli E.;Dengue virus 3 DENV;Alkhurma hemorrhagic fever virus AHFV;Dengue virus 2 DENV;Guanarito virus G,thrombocytopenia
196,29953748,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
197,29953747,Burkholderia mallei B,tract
198,29953747,Burkholderia mallei B,tract
199,29953747,Burkholderia mallei B,tract
200,29953742,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
201,29953742,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
202,29953742,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
203,29953742,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
204,29953741,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
205,29953741,Clostridium perfringens C,anxiety
206,29953741,Clostridium perfringens C,anxiety
207,29953740,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
208,29953740,Clostridium perfringens C.;Clostridium perfringens C C,inflammation
209,29953740,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
210,29953740,Mycobacterium tuberculosis M,rapid
211,29953740,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
212,29953740,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,loss
213,29953739,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
214,29953737,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
215,29953737,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
216,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
217,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
218,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
219,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
220,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
221,29953729,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
222,29953726,Marburgvirus MV;Guanarito virus G,Epistaxis
223,29953726,Clostridium botulinum E C.;Listeria monocytogenes L.;H1N1 subtype H.;Francisella tularensis F.;Variola major virus VMV;H9N2 subtype H.;Bacillus anthracis B.;Guanarito virus G,throat
224,29953726,Marburgvirus MV;Guanarito virus G,epistaxis
225,29953726,Marburgvirus MV;Guanarito virus G,epistaxis
226,29953726,Marburgvirus MV;Guanarito virus G,epistaxis
227,29953726,Marburgvirus MV;Guanarito virus G,epistaxis
228,29953721,Vibrio cholerae O1 V.;Dengue virus DENV;Vibrio cholerae V.;Dengue virus 1 DENV;Vibrio cholerae O139 V.;Dengue virus 3 DENV;Salmonella enterica S.;Clostridium perfringens C.;Staphylococcus aureus S.;Dengue virus 2 DENV;Yersinia pestis Y.;Dengue virus  DEN,shock
229,29953721,Coxiella burnetii RSA 493 C,syndrome
230,29953720,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
231,29953720,West Nile virus  WNV;Listeria monocytogenes L,status
232,29953720,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
233,29953716,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
234,29953714,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizures
235,29953714,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizures
236,29953714,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizure
237,29953714,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
238,29953714,Listeria monocytogenes L.;Mycobacterium tuberculosis M,epileptic
239,29953714,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizures
240,29953705,West Nile virus  WNV;Listeria monocytogenes L,status
241,29953705,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
242,29953705,West Nile virus  WNV;Listeria monocytogenes L,status
243,29953702,Mycobacterium tuberculosis M,sound
244,29953702,Clostridium perfringens C,anxiety
245,29953701,Dengue virus 4 DENV;Dengue virus DENV;Variola major virus VMV;Dengue virus 1 DENV;Burkholderia pseudomallei B.;Dengue virus 3 DENV;Clostridium perfringens C.;Marburgvirus MV;Dengue virus 2 DENV;Guanarito virus GV;Dengue virus  DEN,hemorrhage
246,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
247,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
248,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
249,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,Tremor
250,29953699,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
251,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
252,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
253,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
254,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
255,29953699,West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Japanese encephalitis virus JEV;Marburgvirus M,tremor
256,29953696,Dengue virus 4 DENV;Dengue virus DENV;Variola major virus VMV;Dengue virus 1 DENV;Burkholderia pseudomallei B.;Dengue virus 3 DENV;Clostridium perfringens C.;Marburgvirus MV;Dengue virus 2 DENV;Guanarito virus GV;Dengue virus  DEN,hemorrhage
257,29953696,Rickettsia prowazekii R,atrial
258,29953696,Rickettsia prowazekii R,fibrillation
259,29953696,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
260,29953694,Mycobacterium tuberculosis M,acute
261,29953694,West Nile virus  WNV;Listeria monocytogenes L,mental
262,29953694,West Nile virus  WNV;Listeria monocytogenes L,status
263,29953694,West Nile virus  WNV;Listeria monocytogenes L,mental
264,29953694,West Nile virus  WNV;Listeria monocytogenes L,status
265,29953694,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
266,29953694,West Nile virus  WNV;Listeria monocytogenes L,mental
267,29953694,West Nile virus  WNV;Listeria monocytogenes L,status
268,29953692,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
269,29953690,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
270,29953690,Clostridium botulinum E C.;Clostridium botulinum C,retention
271,29953690,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
272,29953690,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
273,29953689,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
274,29953688,West Nile virus  WNV;Listeria monocytogenes L,status
275,29953688,West Nile virus  WNV;Listeria monocytogenes L,status
276,29953684,Francisella tularensis F.;Clostridium botulinum C,dry
277,29953684,Francisella tularensis F.;Clostridium botulinum C,dry
278,29953684,Francisella tularensis F.;Clostridium botulinum C,dry
279,29953684,Francisella tularensis F.;Clostridium botulinum C,Dry
280,29953683,Variola major virus VMV;Clostridium botulinum C.;Mycobacterium tuberculosis M,membranes
281,29953683,Listeria monocytogenes str. 1/2a F6854 L.;Clostridium botulinum C.;West Nile virus  WNV;Listeria monocytogenes L,heads
282,29953680,Clostridium botulinum C.;Clostridium perfringens C.;Coxiella burnetii C.;Mycobacterium tuberculosis M,hearts
283,29953676,Coxiella burnetii RSA 493 C,syndrome
284,29953675,Francisella tularensis F,skin
285,29953675,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
286,29953675,Coxiella burnetii RSA 493 C,syndrome
287,29953673,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
288,29953668,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
289,29953668,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
290,29953663,Mycobacterium tuberculosis M,consciousness
291,29953663,Mycobacterium tuberculosis M,consciousness
292,29953663,Mycobacterium tuberculosis M,consciousness
293,29953663,Mycobacterium tuberculosis M,consciousness
294,29953663,Mycobacterium tuberculosis M,consciousness
295,29953662,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
296,29953661,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
297,29953661,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
298,29953661,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
299,29953661,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
300,29953657,Burkholderia mallei B,tract
301,29953657,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
302,29953657,Burkholderia mallei B,tract
303,29953657,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
304,29953651,Salmonella enterica subsp. enterica S.;Clostridium botulinum A C.;Burkholderia pseudomallei B.;Salmonella enterica subsp. Enterica S,acute
305,29953642,Clostridium botulinum A C.;Kunjin virus K,nerves
306,29953641,Clostridium botulinum C,movement
307,29953638,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
308,29953638,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
