superkingdom,kingdom,phylum,order,family,genus,species,subspecies,symptoms/diseases,antibiotics,comments
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium abscessus,Mycobacterium abscessus subsp. bolletii,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium abscessus,Mycobacterium abscessus subsp. massiliense,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium africanum,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium alvei,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium arupense,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium asiaticum,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium aubagnense,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium aurum,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium barrassiae,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium boenickei,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bohemicum,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bovis,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium branderi,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium brisbanense,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium brumae,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium canariasense,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium celatum,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium chelonae,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
Bacteria,NA,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium chimaera,NA,,"Isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, azithromycin, clarithromycin, ciprofloxacin, dapsone, clofazimine, imipenem, co-trimoxazole, amikacin","Many Mycobacterium spp. have been associated with infection. M. tuberculosis, M. africanum, and M. bovis are the agents of tuberculosis. M. scrofulaceum causes cervical adenitis. The agent of Buruli ulcer is M. ulcerans. M. marinum causes fish-tank granuloma. M. lepraecauses leprosy. M. malmoense, M. szulgai, M. shimoidei, M. kansasii, and M. xenopi cause pulmonary infection. M. intracellulareand M. avium cause systemic infection mainly in immunocompromised patients. The rapid growers, M. chelonae,M. abscessus, and M. fortuitum cause local postinoculation injury and systemic infection"
