,PMID,pathNames,tagged_As
312,29953536,Achromobacter xylosoxidans A.;Bacillus coagulans B.;Paenibacillus popilliae P.;Rodentibacter pneumotropicus R.;Afipia birgiae A.;Alcaligenes faecalis A.;Bosea massiliensis B.;Pasteurella bettyae P.;Succinivibrio dextrinosolvens S.;Haemophilus pittmaniae H.;Streptococcus pneumoniae S.;Lysinibacillus sphaericus L.;Pasteurella stomatis P.;Pasteurella multocida subsp. multocida P.;Mesorhizobium amorphae M.;Haemophilus parainfluenzae H.;Pasteurella aerogenes P.;Simkania negevensis S.;Streptococcus acidominimus S.;Pasteurella multocida subsp. gallicida P.;Pasteurella multocida subsp. septica P.;Afipia massiliensis A.;Rasbo bacterium R.;Achromobacter insolitus A.;Achromobacter spanius A.;Elizabethkingia meningoseptica E.;Paenibacillus alvei P.;Pasteurella dagmatis P.;Achromobacter ruhlandii A.;Azohydromonas lata A.;Stenotrophomonas maltophilia S.;Pasteurella canis P.;Avibacterium gallinarum A.;Streptococcus pseudopneumoniae S.;Bacillus circulans B.;Balneatrix alpica B.;Achromobacter piechaudii A.;Aggregatibacter aphrophilus A.;Mannheimia haemolytica M.;Paenibacillus polymyxa P.;Achromobacter denitrificans A.;Bacillus thuringiensis B.;Paenibacillus macerans P.;Aggregatibacter segnis A.;Actinobacillus ureae A.;Bacillus mycoides B.;Bacillus megaterium B,pneumonia
313,29953534,,disease
314,29953526,,disease
315,29953524,,disease
316,29953523,,infection
317,29953523,,disease
318,29953523,Escherichia coli CFT073 E,urinary
319,29953520,,infection
320,29953520,,infection
321,29953520,,infection
322,29953520,,infection
323,29953518,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
324,29953518,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
325,29953518,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,Fibrosis
326,29953515,Campylobacter concisus C.;Campylobacter curvus C.;Campylobacter showae C.;Campylobacter rectus C.;Campylobacter gracilis C.;Campylobacter sputorum C,head
327,29953494,,infection
328,29953494,Leishmania L,Leishmaniasis
329,29953493,Dengue virus  DENV;Dengue virus DEN,fever
330,29953493,,infection
331,29953490,Campylobacter concisus C.;Campylobacter curvus C.;Campylobacter showae C.;Campylobacter rectus C.;Campylobacter gracilis C.;Campylobacter sputorum C,head
332,29953490,Campylobacter concisus C.;Campylobacter curvus C.;Campylobacter showae C.;Campylobacter rectus C.;Campylobacter gracilis C.;Campylobacter sputorum C,head
333,29953490,Campylobacter concisus C.;Campylobacter curvus C.;Campylobacter showae C.;Campylobacter rectus C.;Campylobacter gracilis C.;Campylobacter sputorum C,head
334,29953488,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
335,29953487,,disease
336,29953486,,infections
337,29953486,,infections
338,29953486,Brevibacterium luteolum B.;Pseudomonas putida P.;Capnocytophaga haemolytica C.;Granulicatella adiacens G.;Fusobacterium mortiferum F.;Actinobacillus equuli A.;Gemella sanguinis G.;Pseudomonas monteilii P.;Campylobacter fetus subsp. fetus C.;Kingella potus K.;Neisseria flavescens N.;Inquilinus limosus I.;Leptotrichia shahii L.;Fusobacterium nucleatum subsp. nucleatum F.;Streptococcus lutetiensis S.;Moraxella osloensis M.;Neisseria cinerea N.;Suttonella indologenes S.;Lactobacillus paraplantarum L.;Pasteurella multocida subsp. multocida P.;Lactobacillus rhamnosus L.;Burkholderia cepacia B.;Fusobacterium necrogenes F.;Corynebacterium auris C.;Acinetobacter calcoaceticus A.;Kytococcus sedentarius K.;Acinetobacter haemolyticus A.;Neisseria weaveri N.;Rothia dentocariosa R.;Leptotrichia goodfellowii L.;Streptococcus criceti S.;Corynebacterium appendicis C.;Pantoea agglomerans P.;Capnocytophaga granulosa C.;Cutibacterium avidum C.;Neisseria sicca N.;Salmonella enterica subsp. enterica serovar Enteritidis S.;Bartonella elizabethae B.;Corynebacterium afermentans C.;Moraxella catarrhalis M.;Pseudomonas mendocina P.;Brevibacterium casei B.;Streptococcus oralis S.;Pseudomonas chlororaphis P.;Acinetobacter ursingii A.;Enterococcus faecium E.;Corynebacterium coyleae C.;Corynebacterium minutissimum C.;Pseudomonas aeruginosa P.;Pseudopropionibacterium propionicum P.;Pseudomonas pertucinogena P.;Corynebacterium durum C.;Neisseria mucosa N.;Abiotrophia defectiva A.;Streptococcus massiliensis S.;Streptococcus sanguinis S.;Streptococcus gordonii S.;Aggregatibacter actinomycetemcomitans A.;Aggregatibacter aphrophilus A.;Streptococcus anginosus S.;Mannheimia haemolytica M.;Acinetobacter schindleri A.;Staphylococcus equorum S.;Lactobacillus coleohominis L.;Staphylococcus capitis subsp. ureolyticus S.;Lactobacillus gasseri L.;Aggregatibacter segnis A.;Microbacterium liquefaciens M.;Neisseria elongata subsp. elongata N.;Enterococcus dispar E.;Gemella morbillorum G.;Micrococcus lylae M.;Streptococcus sinensis S.;Streptococcus pasteurianus S.;Granulicatella elegans G.;Brevundimonas diminuta B.;Burkholderia pyrrocinia B.;Pasteurella bettyae P.;Corynebacterium amycolatum C.;Delftia acidovorans D.;Neisseria zoodegmatis N.;Cutibacterium acnes C.;Pantoea dispersa P.;Corynebacterium aurimucosum C.;Haemophilus parainfluenzae H.;Megasphaera elsdenii M.;Acinetobacter johnsonii A.;Streptococcus infantarius subsp. infantarius S.;Pasteurella multocida subsp. septica P.;Aerococcus urinae A.;Enterococcus raffinosus E.;Microbacterium oxydans M.;Burkholderia cenocepacia B.;Lactobacillus oris L.;Actinobacillus suis A.;Streptococcus sobrinus S.;Enterococcus avium E.;Cardiobacterium valvarum C.;Pseudomonas stutzeri P.;Enterococcus casseliflavus E.;Lactobacillus acidophilus L.;Pseudomonas mosselii P.;Avibacterium gallinarum A.;Corynebacterium argentoratense C.;Burkholderia anthina B.;Microbacterium resistens M.;Corynebacterium pseudodiphtheriticum C.;Corynebacterium confusum C.;Moraxella lacunata M.;Staphylococcus aureus S.;Enterococcus gilvus E.;Lactococcus lactis L.;Streptococcus equinus S.;Acinetobacter junii A.;Enterococcus hirae E.;Kytococcus schroeteri K.;Lactococcus garvieae L.;Corynebacterium atypicum C.;Fusobacterium periodonticum F.;Brevibacterium paucivorans B.;Erysipelothrix rhusiopathiae E.;Burkholderia multivorans B.;Brevibacterium epidermidis B.;Megasphaera micronuciformis M.;Lactobacillus jensenii L.;Rothia mucilaginosa R.;Lactobacillus vaginalis L.;Lactobacillus paracasei L.;Moraxella atlantae M.;Neisseria lactamica N.;Corynebacterium accolens C.;Haemophilus pittmaniae H.;Lactobacillus brevis L.;Capnocytophaga cynodegmi C.;Brevundimonas vesicularis B.;Comamonas testosteroni C.;Enterococcus cecorum E.;Lactobacillus casei L.;Pasteurella stomatis P.;Fusobacterium nucleatum subsp. vincentii F.;Neisseria animaloris N.;Bacillus cereus B.;Micrococcus luteus M.;Cardiobacterium hominis C.;Staphylococcus gallinarum S.;Pseudomonas fluorescens P.;Enterococcus gallinarum E.;Gemella bergeri G.;Staphylococcus cohnii subsp. urealyticus S.;Streptococcus constellatus subsp. constellatus S.;Kingella denitrificans K.;Leptotrichia buccalis L.;Burkholderia ambifaria B.;Capnocytophaga sputigena C.;Staphylococcus delphini S.;Elizabethkingia meningoseptica E.;Staphylococcus auricularis S.;Acinetobacter baumannii A.;Eikenella corrodens E.;Enterococcus mundtii E.;Enterococcus pseudoavium E.;Acinetobacter radioresistens A.;Tetragenococcus solitarius T.;Pseudomonas alcaligenes P.;Streptomyces bikiniensis S.;Brevibacterium mcbrellneri B.;Streptococcus constellatus subsp. pharyngis S.;Fusobacterium necrophorum subsp. necrophorum F.;Lactobacillus salivarius L.;Corynebacterium falsenii C.;Microbacterium imperiale M.;Lactobacillus leichmannii L.;Enterococcus durans E.;Acinetobacter parvus A.;Acinetobacter lwoffii A.;Neisseria canis N.;Lactobacillus iners L.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium otitidis B.;Actinobacillus ureae A.;Fusobacterium naviforme F.;Oerskovia turbata O.;Staphylococcus caprae S.;Neisseria elongata subsp. glycolytica N.;Peptostreptococcus anaerobius P.;Enterococcus faecalis E.;Lactobacillus plantarum L.;Fusobacterium necrophorum subsp. funduliforme F.;Eggerthia catenaformis E.;Rodentibacter pneumotropicus R.;Neisseria bacilliformis N.;Capnocytophaga ochracea C.;Agrobacterium tumefaciens A.;Microbacterium paraoxydans M.;Leptotrichia trevisanii L.;Streptococcus intermedius S.;Streptococcus salivarius S.;Fusobacterium russii F.;Microbacterium trichothecenolyticum M.;Streptomyces griseus S.;Aerococcus sanguinicola A.;Pasteurella aerogenes P.;Streptococcus gallolyticus subsp. gallolyticus S.;Pantoea ananatis P.;Capnocytophaga gingivalis C.;Pasteurella multocida subsp. gallicida P.;Aerococcus urinaehominis A.;Burkholderia stabilis B.;Comamonas terrigena C.;Streptococcus cristatus S.;Fusobacterium nucleatum subsp. polymorphum F.;Staphylococcus epidermidis S.;Weissella confusa W.;Cutibacterium granulosum C.;Corynebacterium freneyi C.;Neisseria elongata subsp. nitroreducens N.;Neisseria polysaccharea N.;Bacillus licheniformis B.;Gemella haemolysans G.;Enterococcus pallens E.;Pasteurella dagmatis P.;Pseudomonas luteola P.;Enterococcus malodoratus E.;Bacillus pumilus B.;Fusobacterium gonidiaformans F.;Bacillus subtilis B.;Peptostreptococcus stomatis P.;Staphylococcus capitis subsp. capitis S.;Streptococcus parasanguinis S.;Lactobacillus crispatus L.;Actinobacillus lignieresii A.;Neisseria subflava N.;Kingella oralis K.;Pasteurella canis P.;Microbacterium arborescens M.;Streptococcus vestibularis S.;Streptococcus mitis S.;Burkholderia dolosa B.;Streptococcus mutans S.;Capnocytophaga canimorsus C.;Burkholderia vietnamiensis B.;Moraxella nonliquefaciens M.;Fusobacterium ulcerans F.;Kingella kingae K.;Fusobacterium varium F.;Leifsonia aquatica L.;Pseudomonas pseudoalcaligenes P.;Pseudomonas otitidis P.;Corynebacterium bovis C.;Aerococcus viridans A.;Streptococcus ratti S.;Fusobacterium nucleatum subsp. fusiforme F.;Lactobacillus fermentum L,endocarditis
339,29953486,,infection
340,29953486,,infections
341,29953486,,infection
342,29953484,Bacteroides salyersiae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides coagulans B.;Bacteroides fragilis B.;Haemophilus pittmaniae H.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Haemophilus parainfluenzae H.;Bacteroides vulgatus B.;Bacteroides stercoris B.;Pseudoflavonifractor capillosus P.;Bacteroides eggerthii B.;Aggregatibacter aphrophilus A.;Bacteroides nordii B.;Bacteroides uniformis B.;Aggregatibacter segnis A.;Bacteroides thetaiotaomicron B.;Bacteroides pyogenes B,media
343,29953478,West Nile virus  WN,Neurological
344,29953477,,disease
345,29953477,,disease
346,29953473,Atopobium minutum A.;Scardovia inopinata S.;Streptococcus criceti S.;Atopobium parvulum A.;Atopobium rimae A.;Streptococcus sobrinus S.;Streptococcus ratti S.;Streptococcus mutans S,Dental
347,29953467,,disease
348,29953467,,disease
349,29953466,,disease
350,29953466,,disease
351,29953466,,infection
352,29953464,,infection
353,29953464,Human T-lymphotropic virus 1 HTL,leukemia
354,29953464,,disease
355,29953464,Achromobacter xylosoxidans A.;Leuconostoc mesenteroides subsp. cremoris L.;Gordonia terrae G.;Sphingobacterium multivorum S.;Nocardia higoensis N.;Gordonia araii G.;Nocardia farcinica N.;Leuconostoc lactis L.;Gordonia rubripertincta G.;Inquilinus limosus I.;Nocardia elegans N.;Gordonia aichiensis G.;Nocardia kruczakiae N.;Ralstonia mannitolilytica R.;Nocardia ninae N.;Advenella incenata A.;Nocardiopsis synnemataformans N.;Pediococcus parvulus P.;Nocardia exalbida N.;Nocardia africana N.;Gordonia otitidis G.;Gordonia bronchialis G.;Pediococcus damnosus P.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Gordonia effusa G.;Ralstonia insidiosa R.;Lactobacillus dextrinicus L.;Williamsia muralis W.;Nocardia otitidiscaviarum N.;Nocardiopsis dassonvillei N.;Nocardia concava N.;Sphingobacterium thalpophilum S.;Nocardia asteroides N.;Ralstonia pickettii R.;Nocardia carnea N.;Achromobacter insolitus A.;Pediococcus pentosaceus P.;Nocardia abscessus N.;Cupriavidus pauculus C.;Cupriavidus gilardii C.;Achromobacter spanius A.;Gordonia sputi G.;Sphingobacterium spiritivorum S.;Nocardia anaemiae N.;Achromobacter ruhlandii A.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Nocardia araoensis N.;Gordonia polyisoprenivorans G.;Nocardia mexicana N.;Leuconostoc citreum L.;Nocardia aobensis N.;Leuconostoc pseudomesenteroides L.;Cupriavidus respiraculi C.;Achromobacter piechaudii A.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Leuconostoc mesenteroides subsp. dextranicum L.;Pediococcus acidilactici P.;Nocardia cyriacigeorgica N.;Leuconostoc mesenteroides subsp. mesenteroides L.;Nocardia niigatensis N.;Nocardia nova N.;Nocardia brevicatena N.;Corynebacterium pseudotuberculosis C,pulmonary
356,29953464,Achromobacter xylosoxidans A.;Leuconostoc mesenteroides subsp. cremoris L.;Gordonia terrae G.;Sphingobacterium multivorum S.;Nocardia higoensis N.;Gordonia araii G.;Nocardia farcinica N.;Leuconostoc lactis L.;Gordonia rubripertincta G.;Inquilinus limosus I.;Nocardia elegans N.;Gordonia aichiensis G.;Nocardia kruczakiae N.;Ralstonia mannitolilytica R.;Nocardia ninae N.;Advenella incenata A.;Nocardiopsis synnemataformans N.;Pediococcus parvulus P.;Nocardia exalbida N.;Nocardia africana N.;Gordonia otitidis G.;Gordonia bronchialis G.;Pediococcus damnosus P.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Gordonia effusa G.;Ralstonia insidiosa R.;Lactobacillus dextrinicus L.;Williamsia muralis W.;Nocardia otitidiscaviarum N.;Nocardiopsis dassonvillei N.;Nocardia concava N.;Sphingobacterium thalpophilum S.;Nocardia asteroides N.;Ralstonia pickettii R.;Nocardia carnea N.;Achromobacter insolitus A.;Pediococcus pentosaceus P.;Nocardia abscessus N.;Cupriavidus pauculus C.;Cupriavidus gilardii C.;Achromobacter spanius A.;Gordonia sputi G.;Sphingobacterium spiritivorum S.;Nocardia anaemiae N.;Achromobacter ruhlandii A.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Nocardia araoensis N.;Gordonia polyisoprenivorans G.;Nocardia mexicana N.;Leuconostoc citreum L.;Nocardia aobensis N.;Leuconostoc pseudomesenteroides L.;Cupriavidus respiraculi C.;Achromobacter piechaudii A.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Leuconostoc mesenteroides subsp. dextranicum L.;Pediococcus acidilactici P.;Nocardia cyriacigeorgica N.;Leuconostoc mesenteroides subsp. mesenteroides L.;Nocardia niigatensis N.;Nocardia nova N.;Nocardia brevicatena N.;Corynebacterium pseudotuberculosis C,infection
357,29953464,,infection
358,29953464,,infections
359,29953464,,infection
360,29953464,,infection
361,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
362,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,diseases
363,29953463,,diseases
364,29953463,,infection
365,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
366,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,disease
367,29953463,,disease
368,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
369,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,disease
370,29953463,,disease
371,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
372,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,disease
373,29953463,,disease
374,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,infectious
375,29953463,Plasmodium P.;Human immunodeficiency virus 1 HIV;Human respiratory syncytial virus HRSV;Ascomycota A.;Trichophyton verrucosum T.;Human immunodeficiency virus 2 HIV;Bacteria <prokaryote> B.;Viruses VV;Fungi F.;Bacteria B.;Trichophyton equinum T.;Leishmania L,disease
376,29953463,,disease
377,29953463,,infection
378,29953459,Campylobacter concisus C.;Campylobacter curvus C.;Campylobacter showae C.;Campylobacter rectus C.;Campylobacter gracilis C.;Campylobacter sputorum C,head
